pin,slack
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_7/INST_RAM1K18_IP:B_DIN[15],
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_7/INST_RAM1K18_IP:B_DIN[16],
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_7/INST_RAM1K18_IP:B_DIN[17],
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_7/INST_RAM1K18_IP:B_DIN[1],
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_7/INST_RAM1K18_IP:B_DIN[2],
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_7/INST_RAM1K18_IP:B_DIN[3],
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_7/INST_RAM1K18_IP:B_DIN[4],
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_7/INST_RAM1K18_IP:B_DIN[5],
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_7/INST_RAM1K18_IP:B_DIN[6],
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_7/INST_RAM1K18_IP:B_DIN[7],
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_7/INST_RAM1K18_IP:B_DIN[8],
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_7/INST_RAM1K18_IP:B_DIN[9],
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_7/INST_RAM1K18_IP:B_DOUT_ARST_N,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_7/INST_RAM1K18_IP:B_DOUT_CLK,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_7/INST_RAM1K18_IP:B_DOUT_EN,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_7/INST_RAM1K18_IP:B_DOUT_LAT,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_7/INST_RAM1K18_IP:B_DOUT_SRST_N,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_7/INST_RAM1K18_IP:B_WEN[0],
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_7/INST_RAM1K18_IP:B_WEN[1],
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_7/INST_RAM1K18_IP:B_WIDTH[0],
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_7/INST_RAM1K18_IP:B_WIDTH[1],
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_7/INST_RAM1K18_IP:B_WIDTH[2],
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_7/INST_RAM1K18_IP:B_WMODE,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_22/CFG_12:B,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_22/CFG_12:C,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_22/CFG_12:IPB,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_22/CFG_12:IPC,
CommsFPGA_top_0/MANCHESTER_DECODER2_INST/RECEIVE_STATE_MACHINE_INST/RX_STATE_ns_i_i_0_a2[2]:A,1412
CommsFPGA_top_0/MANCHESTER_DECODER2_INST/RECEIVE_STATE_MACHINE_INST/RX_STATE_ns_i_i_0_a2[2]:B,2424
CommsFPGA_top_0/MANCHESTER_DECODER2_INST/RECEIVE_STATE_MACHINE_INST/RX_STATE_ns_i_i_0_a2[2]:C,2295
CommsFPGA_top_0/MANCHESTER_DECODER2_INST/RECEIVE_STATE_MACHINE_INST/RX_STATE_ns_i_i_0_a2[2]:Y,1412
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1_b13_PLF_2grFt_FH9_5[13]:A,
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1_b13_PLF_2grFt_FH9_5[13]:B,
ident_coreinst/IICE_INST/b3_SoW/virOut/genblk1_b13_PLF_2grFt_FH9_5[13]:Y,
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_6_0_0_wmux[9]_CC_0:CC[0],
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_6_0_0_wmux[9]_CC_0:CC[1],
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_6_0_0_wmux[9]_CC_0:CI,
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_6_0_0_wmux[9]_CC_0:P[0],
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_6_0_0_wmux[9]_CC_0:P[10],
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_6_0_0_wmux[9]_CC_0:P[11],
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_6_0_0_wmux[9]_CC_0:P[1],
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_6_0_0_wmux[9]_CC_0:P[2],
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_6_0_0_wmux[9]_CC_0:P[3],
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_6_0_0_wmux[9]_CC_0:P[4],
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_6_0_0_wmux[9]_CC_0:P[5],
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_6_0_0_wmux[9]_CC_0:P[6],
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_6_0_0_wmux[9]_CC_0:P[7],
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_6_0_0_wmux[9]_CC_0:P[8],
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_6_0_0_wmux[9]_CC_0:P[9],
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_6_0_0_wmux[9]_CC_0:UB[0],
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_6_0_0_wmux[9]_CC_0:UB[10],
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_6_0_0_wmux[9]_CC_0:UB[11],
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_6_0_0_wmux[9]_CC_0:UB[1],
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_6_0_0_wmux[9]_CC_0:UB[2],
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_6_0_0_wmux[9]_CC_0:UB[3],
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_6_0_0_wmux[9]_CC_0:UB[4],
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_6_0_0_wmux[9]_CC_0:UB[5],
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_6_0_0_wmux[9]_CC_0:UB[6],
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_6_0_0_wmux[9]_CC_0:UB[7],
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_6_0_0_wmux[9]_CC_0:UB[8],
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_6_0_0_wmux[9]_CC_0:UB[9],
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_36/FF_9:EN,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_36/FF_9:IPENn,
CommsFPGA_top_0/MDIO_SLAVE_INST/Register13[9]:ADn,
CommsFPGA_top_0/MDIO_SLAVE_INST/Register13[9]:ALn,
CommsFPGA_top_0/MDIO_SLAVE_INST/Register13[9]:CLK,
CommsFPGA_top_0/MDIO_SLAVE_INST/Register13[9]:D,
CommsFPGA_top_0/MDIO_SLAVE_INST/Register13[9]:EN,
CommsFPGA_top_0/MDIO_SLAVE_INST/Register13[9]:LAT,
CommsFPGA_top_0/MDIO_SLAVE_INST/Register13[9]:Q,
CommsFPGA_top_0/MDIO_SLAVE_INST/Register13[9]:SD,
CommsFPGA_top_0/MDIO_SLAVE_INST/Register13[9]:SLn,
CommsFPGA_top_0/MANCHESTER_DECODER2_INST/CLOCK_DOMAIN_BUFFER_INST/CLOCK_DOMAIN_BUFFER_0/Q[2]:A,
CommsFPGA_top_0/MANCHESTER_DECODER2_INST/CLOCK_DOMAIN_BUFFER_INST/CLOCK_DOMAIN_BUFFER_0/Q[2]:B,
CommsFPGA_top_0/MANCHESTER_DECODER2_INST/CLOCK_DOMAIN_BUFFER_INST/CLOCK_DOMAIN_BUFFER_0/Q[2]:C,
CommsFPGA_top_0/MANCHESTER_DECODER2_INST/CLOCK_DOMAIN_BUFFER_INST/CLOCK_DOMAIN_BUFFER_0/Q[2]:D,
CommsFPGA_top_0/MANCHESTER_DECODER2_INST/CLOCK_DOMAIN_BUFFER_INST/CLOCK_DOMAIN_BUFFER_0/Q[2]:Y,
ident_coreinst/IICE_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKo/b3_P_F_6_2:A,
ident_coreinst/IICE_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKo/b3_P_F_6_2:B,
ident_coreinst/IICE_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKo/b3_P_F_6_2:C,
ident_coreinst/IICE_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKo/b3_P_F_6_2:D,
ident_coreinst/IICE_INST/b4_PfFz/b7_PbTtl9G/b7_1LbcgKo/b3_P_F_6_2:Y,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_27/CFG_29:B,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_27/CFG_29:C,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_27/CFG_29:IPB,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_27/CFG_29:IPC,
CommsFPGA_top_0/MDIO_SLAVE_INST/mdio_output_enable:ADn,
CommsFPGA_top_0/MDIO_SLAVE_INST/mdio_output_enable:ALn,
CommsFPGA_top_0/MDIO_SLAVE_INST/mdio_output_enable:CLK,
CommsFPGA_top_0/MDIO_SLAVE_INST/mdio_output_enable:D,
CommsFPGA_top_0/MDIO_SLAVE_INST/mdio_output_enable:EN,
CommsFPGA_top_0/MDIO_SLAVE_INST/mdio_output_enable:LAT,
CommsFPGA_top_0/MDIO_SLAVE_INST/mdio_output_enable:Q,
CommsFPGA_top_0/MDIO_SLAVE_INST/mdio_output_enable:SD,
CommsFPGA_top_0/MDIO_SLAVE_INST/mdio_output_enable:SLn,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_38/CFG_9:B,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_38/CFG_9:C,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_38/CFG_9:IPB,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_38/CFG_9:IPC,
ident_coreinst/IICE_INST/b5_nUTGT/b15_uRrc2XfY_rbN_gs[11]:ADn,
ident_coreinst/IICE_INST/b5_nUTGT/b15_uRrc2XfY_rbN_gs[11]:ALn,
ident_coreinst/IICE_INST/b5_nUTGT/b15_uRrc2XfY_rbN_gs[11]:CLK,
ident_coreinst/IICE_INST/b5_nUTGT/b15_uRrc2XfY_rbN_gs[11]:D,
ident_coreinst/IICE_INST/b5_nUTGT/b15_uRrc2XfY_rbN_gs[11]:EN,
ident_coreinst/IICE_INST/b5_nUTGT/b15_uRrc2XfY_rbN_gs[11]:LAT,
ident_coreinst/IICE_INST/b5_nUTGT/b15_uRrc2XfY_rbN_gs[11]:Q,
ident_coreinst/IICE_INST/b5_nUTGT/b15_uRrc2XfY_rbN_gs[11]:SD,
ident_coreinst/IICE_INST/b5_nUTGT/b15_uRrc2XfY_rbN_gs[11]:SLn,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_8/FF_11:EN,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_8/FF_11:IPENn,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_25/FF_1:CLK,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_25/FF_1:IPCLKn,
ident_coreinst/IICE_INST/b4_PfFz/b7_PbTtl9G/b8_1LbcgKoS/b3_P_F_6_4_1:A,
ident_coreinst/IICE_INST/b4_PfFz/b7_PbTtl9G/b8_1LbcgKoS/b3_P_F_6_4_1:B,
ident_coreinst/IICE_INST/b4_PfFz/b7_PbTtl9G/b8_1LbcgKoS/b3_P_F_6_4_1:C,
ident_coreinst/IICE_INST/b4_PfFz/b7_PbTtl9G/b8_1LbcgKoS/b3_P_F_6_4_1:D,
ident_coreinst/IICE_INST/b4_PfFz/b7_PbTtl9G/b8_1LbcgKoS/b3_P_F_6_4_1:Y,
ident_coreinst/IICE_INST/b4_PfFz/b7_PbTtl9G/b8_1LbcgKoS/b3_P_F_6_0:A,
ident_coreinst/IICE_INST/b4_PfFz/b7_PbTtl9G/b8_1LbcgKoS/b3_P_F_6_0:B,
ident_coreinst/IICE_INST/b4_PfFz/b7_PbTtl9G/b8_1LbcgKoS/b3_P_F_6_0:C,
ident_coreinst/IICE_INST/b4_PfFz/b7_PbTtl9G/b8_1LbcgKoS/b3_P_F_6_0:D,
ident_coreinst/IICE_INST/b4_PfFz/b7_PbTtl9G/b8_1LbcgKoS/b3_P_F_6_0:Y,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_20/FF_2:EN,
CommsFPGA_top_0/PROCESSOR_INTERFACE_INST/INTERRUPT_INST/JABBER_DETECT_INT_SYNC/sig_clr_sync[0]:ADn,
CommsFPGA_top_0/PROCESSOR_INTERFACE_INST/INTERRUPT_INST/JABBER_DETECT_INT_SYNC/sig_clr_sync[0]:ALn,
CommsFPGA_top_0/PROCESSOR_INTERFACE_INST/INTERRUPT_INST/JABBER_DETECT_INT_SYNC/sig_clr_sync[0]:CLK,12764
CommsFPGA_top_0/PROCESSOR_INTERFACE_INST/INTERRUPT_INST/JABBER_DETECT_INT_SYNC/sig_clr_sync[0]:D,10686
CommsFPGA_top_0/PROCESSOR_INTERFACE_INST/INTERRUPT_INST/JABBER_DETECT_INT_SYNC/sig_clr_sync[0]:EN,
CommsFPGA_top_0/PROCESSOR_INTERFACE_INST/INTERRUPT_INST/JABBER_DETECT_INT_SYNC/sig_clr_sync[0]:LAT,
CommsFPGA_top_0/PROCESSOR_INTERFACE_INST/INTERRUPT_INST/JABBER_DETECT_INT_SYNC/sig_clr_sync[0]:Q,12764
CommsFPGA_top_0/PROCESSOR_INTERFACE_INST/INTERRUPT_INST/JABBER_DETECT_INT_SYNC/sig_clr_sync[0]:SD,
CommsFPGA_top_0/PROCESSOR_INTERFACE_INST/INTERRUPT_INST/JABBER_DETECT_INT_SYNC/sig_clr_sync[0]:SLn,
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_18_4_wmux_0[6]:A,
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_18_4_wmux_0[6]:B,
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_18_4_wmux_0[6]:C,
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_18_4_wmux_0[6]:CC,
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_18_4_wmux_0[6]:D,
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_18_4_wmux_0[6]:P,
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_18_4_wmux_0[6]:UB,
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_20_18_4_wmux_0[6]:Y,
CommsFPGA_top_0/MANCHESTER_DECODER2_INST/CLOCK_DOMAIN_BUFFER_INST/CLOCK_DOMAIN_BUFFER_0/L32_U_corefifo_async/un11_led_red_7:A,
CommsFPGA_top_0/MANCHESTER_DECODER2_INST/CLOCK_DOMAIN_BUFFER_INST/CLOCK_DOMAIN_BUFFER_0/L32_U_corefifo_async/un11_led_red_7:B,
CommsFPGA_top_0/MANCHESTER_DECODER2_INST/CLOCK_DOMAIN_BUFFER_INST/CLOCK_DOMAIN_BUFFER_0/L32_U_corefifo_async/un11_led_red_7:C,
CommsFPGA_top_0/MANCHESTER_DECODER2_INST/CLOCK_DOMAIN_BUFFER_INST/CLOCK_DOMAIN_BUFFER_0/L32_U_corefifo_async/un11_led_red_7:D,
CommsFPGA_top_0/MANCHESTER_DECODER2_INST/CLOCK_DOMAIN_BUFFER_INST/CLOCK_DOMAIN_BUFFER_0/L32_U_corefifo_async/un11_led_red_7:Y,
CommsFPGA_top_0/MANCHESTER_DECODER2_INST/CLOCK_DOMAIN_BUFFER_INST/CLOCK_DOMAIN_BUFFER_0/L32_U_corefifo_async/rptr_cry[6]:A,
CommsFPGA_top_0/MANCHESTER_DECODER2_INST/CLOCK_DOMAIN_BUFFER_INST/CLOCK_DOMAIN_BUFFER_0/L32_U_corefifo_async/rptr_cry[6]:B,
CommsFPGA_top_0/MANCHESTER_DECODER2_INST/CLOCK_DOMAIN_BUFFER_INST/CLOCK_DOMAIN_BUFFER_0/L32_U_corefifo_async/rptr_cry[6]:C,
CommsFPGA_top_0/MANCHESTER_DECODER2_INST/CLOCK_DOMAIN_BUFFER_INST/CLOCK_DOMAIN_BUFFER_0/L32_U_corefifo_async/rptr_cry[6]:CC,
CommsFPGA_top_0/MANCHESTER_DECODER2_INST/CLOCK_DOMAIN_BUFFER_INST/CLOCK_DOMAIN_BUFFER_0/L32_U_corefifo_async/rptr_cry[6]:D,
CommsFPGA_top_0/MANCHESTER_DECODER2_INST/CLOCK_DOMAIN_BUFFER_INST/CLOCK_DOMAIN_BUFFER_0/L32_U_corefifo_async/rptr_cry[6]:P,
CommsFPGA_top_0/MANCHESTER_DECODER2_INST/CLOCK_DOMAIN_BUFFER_INST/CLOCK_DOMAIN_BUFFER_0/L32_U_corefifo_async/rptr_cry[6]:S,
CommsFPGA_top_0/MANCHESTER_DECODER2_INST/CLOCK_DOMAIN_BUFFER_INST/CLOCK_DOMAIN_BUFFER_0/L32_U_corefifo_async/rptr_cry[6]:UB,
m2s010_som_sb_0/CORECONFIGP_0/state[1]:ADn,
m2s010_som_sb_0/CORECONFIGP_0/state[1]:ALn,
m2s010_som_sb_0/CORECONFIGP_0/state[1]:CLK,
m2s010_som_sb_0/CORECONFIGP_0/state[1]:D,
m2s010_som_sb_0/CORECONFIGP_0/state[1]:EN,
m2s010_som_sb_0/CORECONFIGP_0/state[1]:LAT,
m2s010_som_sb_0/CORECONFIGP_0/state[1]:Q,
m2s010_som_sb_0/CORECONFIGP_0/state[1]:SD,
m2s010_som_sb_0/CORECONFIGP_0/state[1]:SLn,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_6/FF_11:EN,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_6/FF_11:IPENn,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_39/CFG_17:B,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_39/CFG_17:C,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_39/CFG_17:IPB,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_39/CFG_17:IPC,
CommsFPGA_top_0/PROCESSOR_INTERFACE_INST/REG_WRITE_PROC_un13_control_reg_en:A,11546
CommsFPGA_top_0/PROCESSOR_INTERFACE_INST/REG_WRITE_PROC_un13_control_reg_en:B,11508
CommsFPGA_top_0/PROCESSOR_INTERFACE_INST/REG_WRITE_PROC_un13_control_reg_en:Y,11508
CommsFPGA_top_0/MDIO_SLAVE_INST/slave_state_ns_o2[0]:A,
CommsFPGA_top_0/MDIO_SLAVE_INST/slave_state_ns_o2[0]:B,
CommsFPGA_top_0/MDIO_SLAVE_INST/slave_state_ns_o2[0]:C,
CommsFPGA_top_0/MDIO_SLAVE_INST/slave_state_ns_o2[0]:D,
CommsFPGA_top_0/MDIO_SLAVE_INST/slave_state_ns_o2[0]:Y,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_13/FF_0:CLK,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_13/FF_0:IPCLKn,
CommsFPGA_top_0/TRIPLE_DEBOUNCE_INST/DEBOUNCE_0_INST/debounce_cntr[14]:ADn,
CommsFPGA_top_0/TRIPLE_DEBOUNCE_INST/DEBOUNCE_0_INST/debounce_cntr[14]:ALn,
CommsFPGA_top_0/TRIPLE_DEBOUNCE_INST/DEBOUNCE_0_INST/debounce_cntr[14]:CLK,
CommsFPGA_top_0/TRIPLE_DEBOUNCE_INST/DEBOUNCE_0_INST/debounce_cntr[14]:D,
CommsFPGA_top_0/TRIPLE_DEBOUNCE_INST/DEBOUNCE_0_INST/debounce_cntr[14]:EN,
CommsFPGA_top_0/TRIPLE_DEBOUNCE_INST/DEBOUNCE_0_INST/debounce_cntr[14]:LAT,
CommsFPGA_top_0/TRIPLE_DEBOUNCE_INST/DEBOUNCE_0_INST/debounce_cntr[14]:Q,
CommsFPGA_top_0/TRIPLE_DEBOUNCE_INST/DEBOUNCE_0_INST/debounce_cntr[14]:SD,
CommsFPGA_top_0/TRIPLE_DEBOUNCE_INST/DEBOUNCE_0_INST/debounce_cntr[14]:SLn,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_2/CFG_16:B,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_2/CFG_16:C,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_2/CFG_16:IPB,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_2/CFG_16:IPC,
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_RNO_0[9]:A,
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_RNO_0[9]:B,
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_RNO_0[9]:C,
CommsFPGA_top_0/MDIO_SLAVE_INST/register_bus_out_RNO_0[9]:Y,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_4/FF_13:EN,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_6/CFG_3:B,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_6/CFG_3:C,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_6/CFG_3:IPB,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_6/CFG_3:IPC,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_28/CFG_33:B,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_28/CFG_33:C,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_28/CFG_33:IPB,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_28/CFG_33:IPC,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_7/CFG_2:B,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_7/CFG_2:C,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_7/CFG_2:IPB,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_7/CFG_2:IPC,
CommsFPGA_top_0/MDIO_SLAVE_INST/m60:A,
CommsFPGA_top_0/MDIO_SLAVE_INST/m60:B,
CommsFPGA_top_0/MDIO_SLAVE_INST/m60:Y,
CommsFPGA_top_0/MANCHESTER_DECODER2_INST/CLOCK_DOMAIN_BUFFER_INST/CLOCK_DOMAIN_BUFFER_0/RW1_UI_ram_wrapper_1/U2_asyncnonpipe/CLOCK_DOMAIN_BUFFER_CLOCK_DOMAIN_BUFFER_0_USRAM_top_R0C0/CFG_13:B,
CommsFPGA_top_0/MANCHESTER_DECODER2_INST/CLOCK_DOMAIN_BUFFER_INST/CLOCK_DOMAIN_BUFFER_0/RW1_UI_ram_wrapper_1/U2_asyncnonpipe/CLOCK_DOMAIN_BUFFER_CLOCK_DOMAIN_BUFFER_0_USRAM_top_R0C0/CFG_13:C,4841
CommsFPGA_top_0/MANCHESTER_DECODER2_INST/CLOCK_DOMAIN_BUFFER_INST/CLOCK_DOMAIN_BUFFER_0/RW1_UI_ram_wrapper_1/U2_asyncnonpipe/CLOCK_DOMAIN_BUFFER_CLOCK_DOMAIN_BUFFER_0_USRAM_top_R0C0/CFG_13:IPB,
CommsFPGA_top_0/MANCHESTER_DECODER2_INST/CLOCK_DOMAIN_BUFFER_INST/CLOCK_DOMAIN_BUFFER_0/RW1_UI_ram_wrapper_1/U2_asyncnonpipe/CLOCK_DOMAIN_BUFFER_CLOCK_DOMAIN_BUFFER_0_USRAM_top_R0C0/CFG_13:IPC,4841
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_16/FF_17:EN,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_17/FF_17:EN,
CommsFPGA_top_0/MANCHESTER_DECODER2_INST/CLOCK_DOMAIN_BUFFER_INST/CLOCK_DOMAIN_BUFFER_0/RW1_UI_ram_wrapper_1/U2_asyncnonpipe/CLOCK_DOMAIN_BUFFER_CLOCK_DOMAIN_BUFFER_0_USRAM_top_R0C0/CFG_31:C,
CommsFPGA_top_0/MANCHESTER_DECODER2_INST/CLOCK_DOMAIN_BUFFER_INST/CLOCK_DOMAIN_BUFFER_0/RW1_UI_ram_wrapper_1/U2_asyncnonpipe/CLOCK_DOMAIN_BUFFER_CLOCK_DOMAIN_BUFFER_0_USRAM_top_R0C0/CFG_31:IPC,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_11/CFG_33:B,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_11/CFG_33:C,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_11/CFG_33:IPB,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_11/CFG_33:IPC,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_28/CFG_7:B,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_28/CFG_7:C,
ident_coreinst/IICE_INST/b3_SoW/b3_SoW/b3_SoW_b3_SoW_0_28/CFG_7:IPB,
